Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
367.conllu	1	32	32.0	5.344827586206897	15625	18.75	3125	3125	3125	18.75	0	18.75	0	0	3125	3125	9375	0	0	3125	0	0.4827586206896552	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	4.0	32.0	12.0	2.642857142857143	12	1.5	2	50.0	50.0	0	0	0	0	0	100.0	0.0	0	0	0	0	15625	0	0	3125	18.75	3125	0	0	6.25	0	0	18.75	0	0	0	0	0	3125	0	0	0	0	9375	0	3125	0	0	3125	3125	0	9375	3125	0	100.0	0.0	0	0	0	0	0	0	0
368.conllu	1	19	19.0	5.470588235294118	10.526315789473685	15.789473684210526	5.2631578947368425	5.2631578947368425	0	15.789473684210526	0	21.05263157894737	5.2631578947368425	0	0	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	0	0.5294117647058824	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	19.0	6.0	2.0	6	1.0	1	100.0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	10.526315789473685	0	5.2631578947368425	0	15.789473684210526	0	0	0	0	0	0	15.789473684210526	0	0	0	0	0	5.2631578947368425	0	0	0	0	10.526315789473685	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	0	0	10.526315789473685	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0	0
369.conllu	1	16	16.0	5.857142857142857	6.25	18.75	0	6.25	0	12.5	0	18.75	6.25	0	0	12.5	12.5	0	0	6.25	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	16.0	6.0	2.1538461538461537	6	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	6.25	0	6.25	0	18.75	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	6.25	6.25	0	6.25	6.25	12.5	0	0	12.5	6.25	0	100.0	0.0	0	0	0	0	0	0	0
370.conllu	2	44	22.0	4.435897435897436	6.818181818181818	9.090909090909092	0	13.636363636363637	0	15.909090909090908	0	11.363636363636363	4.545454545454546	0	6.818181818181818	11.363636363636363	11.363636363636363	0	0	9.090909090909092	0	0.4358974358974359	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	16.666666666666668	83.33333333333333	0	0	100.0	0	83.33333333333333	0	0	16.666666666666668	0	0	40.0	0	0	60.0	2.5	100.0	1.75	0	50.0	25.0	25.0	0	0	0	4.0	8.8	11.5	2.72972972972973	14	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	6.818181818181818	0	0	6.818181818181818	0	11.363636363636363	0	9.090909090909092	0	0	0	0	2.272727272727273	0	13.636363636363637	2.272727272727273	0	0	0	0	0	0	4.545454545454546	0	0	6.818181818181818	6.818181818181818	0	2.272727272727273	4.545454545454546	6.818181818181818	0	0	11.363636363636363	4.545454545454546	0	40.0	60.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0	0
371.conllu	2	43	21.5	4.111111111111111	9.30232558139535	9.30232558139535	2.3255813953488373	9.30232558139535	0	18.6046511627907	0	11.627906976744185	4.651162790697675	0	2.3255813953488373	11.627906976744185	16.27906976744186	0	0	4.651162790697675	0	0.4722222222222222	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	25.0	75.0	0	0	100.0	0	75.0	0	0	25.0	0	0	33.333333333333336	0	0	66.66666666666667	1.0	50.0	3.0	0	0	0	100.0	0	0	0	4.0	21.5	11.5	2.6176470588235294	15	0	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	2.3255813953488373	0	2.3255813953488373	6.976744186046512	0	6.976744186046512	0	9.30232558139535	0	0	0	2.3255813953488373	2.3255813953488373	0	18.6046511627907	0	0	0	0	0	0	0	4.651162790697675	0	0	2.3255813953488373	4.651162790697675	0	4.651162790697675	4.651162790697675	6.976744186046512	0	0	16.27906976744186	4.651162790697675	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
372.conllu	1	46	46.0	4.818181818181818	13.043478260869565	17.391304347826086	2.1739130434782608	2.1739130434782608	4.3478260869565215	19.565217391304348	0	19.565217391304348	6.521739130434782	0	0	8.695652173913043	4.3478260869565215	0	0	2.1739130434782608	0	0.4772727272727273	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	9.0	46.0	10.0	2.4186046511627906	10	1.5	2	50.0	50.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	13.043478260869565	0	2.1739130434782608	0	17.391304347826086	4.3478260869565215	0	0	4.3478260869565215	0	0	17.391304347826086	2.1739130434782608	0	0	0	0	2.1739130434782608	0	4.3478260869565215	0	0	8.695652173913043	2.1739130434782608	0	6.521739130434782	2.1739130434782608	6.521739130434782	0	0	4.3478260869565215	2.1739130434782608	0	100.0	0.0	0	0	0	0	0	0	0
373.conllu	1	59	59.0	5.040816326530612	8.474576271186441	11.864406779661017	3.389830508474576	1.694915254237288	1.694915254237288	13.559322033898304	0	18.64406779661017	5.084745762711864	0	1.694915254237288	10.169491525423728	16.949152542372882	0	0	6.779661016949152	0	0.5714285714285714	0	0	100.0	0	0	0	0	0	0	0	25.0	75.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	4.0	100.0	2.25	0	25.0	50.0	0	25.0	0	0	11.0	14.75	46.0	3.3958333333333335	46	1.0	3	100.0	0	0	0	0	100.0	0.0	100.0	0.0	3.389830508474576	0	0	0	6.779661016949152	3.389830508474576	1.694915254237288	0	11.864406779661017	1.694915254237288	0	1.694915254237288	3.389830508474576	0	0	13.559322033898304	0	0	0	0	0	3.389830508474576	0	5.084745762711864	0	0	6.779661016949152	1.694915254237288	0	5.084745762711864	1.694915254237288	6.779661016949152	0	0	16.949152542372882	1.694915254237288	3.389830508474576	25.0	75.0	100.0	0.0	1.0	100.0	0	0	0
374.conllu	1	26	26.0	4.56	7.6923076923076925	11.538461538461538	7.6923076923076925	7.6923076923076925	3.8461538461538463	15.384615384615385	0	19.23076923076923	11.538461538461538	0	3.8461538461538463	0	3.8461538461538463	0	0	7.6923076923076925	0	0.44	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	13.0	16.0	2.7083333333333335	16	1.5	2	50.0	50.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	11.538461538461538	3.8461538461538463	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	3.8461538461538463	0	0	0	0	0	0	0	11.538461538461538	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	0	0	3.8461538461538463	3.8461538461538463	0	100.0	0.0	0	0	0	0	0	0	0
375.conllu	1	37	37.0	4.529411764705882	10.81081081081081	16.216216216216218	5.405405405405405	5.405405405405405	2.7027027027027026	13.513513513513514	0	13.513513513513514	8.108108108108109	0	2.7027027027027026	2.7027027027027026	8.108108108108109	0	0	10.81081081081081	0	0.47058823529411764	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	5.0	100.0	3.0	0	25.0	0	50.0	0	25.0	0	5.0	7.4	14.0	2.606060606060606	14	1.0	2	100.0	0	0	0	0	0.0	100.0	100.0	0.0	2.7027027027027026	0	2.7027027027027026	5.405405405405405	5.405405405405405	0	0	2.7027027027027026	10.81081081081081	2.7027027027027026	0	0	5.405405405405405	2.7027027027027026	0	13.513513513513514	0	0	2.7027027027027026	0	0	0	0	0	0	5.405405405405405	5.405405405405405	0	2.7027027027027026	5.405405405405405	2.7027027027027026	5.405405405405405	0	0	8.108108108108109	2.7027027027027026	5.405405405405405	25.0	75.0	66.66666666666667	33.333333333333336	1.0	100.0	0	0	0
376.conllu	1	21	21.0	4.523809523809524	4.761904761904762	9.523809523809524	4.761904761904762	9.523809523809524	0	28.571428571428573	0	23.80952380952381	0	0	0	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0	0.47619047619047616	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	10.5	13.0	2.65	13	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.761904761904762	0	4.761904761904762	0	9.523809523809524	0	9.523809523809524	0	0	0	0	0	0	23.80952380952381	0	4.761904761904762	0	0	0	4.761904761904762	0	0	0	4.761904761904762	4.761904761904762	9.523809523809524	0	0	9.523809523809524	4.761904761904762	0	0	0	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
377.conllu	1	23	23.0	4.15	8.695652173913043	13.043478260869565	0	13.043478260869565	0	13.043478260869565	0	17.391304347826086	0	0	4.3478260869565215	4.3478260869565215	13.043478260869565	4.3478260869565215	0	8.695652173913043	0	0.45	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	100.0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	3.0	11.5	14.0	3.0526315789473686	14	0	0	0	0	0	0	0	0	0	100.0	0.0	0	0	4.3478260869565215	0	8.695652173913043	0	8.695652173913043	4.3478260869565215	13.043478260869565	0	0	4.3478260869565215	0	0	0	13.043478260869565	0	0	4.3478260869565215	0	0	0	0	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0	13.043478260869565	0	0	13.043478260869565	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
378.conllu	1	28	28.0	4.24	7.142857142857143	7.142857142857143	3.5714285714285716	10.714285714285714	3.5714285714285716	17.857142857142858	0	10.714285714285714	7.142857142857143	0	3.5714285714285716	3.5714285714285716	10.714285714285714	3.5714285714285716	0	10.714285714285714	0	0.4	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	100.0	3.0	100.0	3.6666666666666665	0	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	4.0	9.333333333333334	13.0	2.5833333333333335	13	0	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.5714285714285716	3.5714285714285716	7.142857142857143	0	10.714285714285714	0	7.142857142857143	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	0	17.857142857142858	0	0	0	0	0	0	0	0	0	3.5714285714285716	0	3.5714285714285716	0	0	10.714285714285714	7.142857142857143	0	0	10.714285714285714	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
379.conllu	1	33	33.0	4.285714285714286	6.0606060606060606	15.151515151515152	6.0606060606060606	9.090909090909092	3.0303030303030303	15.151515151515152	0	15.151515151515152	6.0606060606060606	0	0	3.0303030303030303	15.151515151515152	0	0	6.0606060606060606	0	0.42857142857142855	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	100.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	7.0	11.0	8.0	2.3703703703703702	8	0	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.0303030303030303	6.0606060606060606	6.0606060606060606	0	6.0606060606060606	0	12.121212121212121	3.0303030303030303	0	3.0303030303030303	3.0303030303030303	3.0303030303030303	0	15.151515151515152	0	0	0	0	0	0	0	0	0	3.0303030303030303	0	3.0303030303030303	0	3.0303030303030303	6.0606060606060606	6.0606060606060606	0	0	15.151515151515152	3.0303030303030303	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
380.conllu	1	19	19.0	4.0	0	21.05263157894737	0	10.526315789473685	5.2631578947368425	10.526315789473685	0	21.05263157894737	0	0	5.2631578947368425	0	10.526315789473685	0	0	15.789473684210526	0	0.4117647058823529	0	0	100.0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.6666666666666665	0	0	66.66666666666667	0	33.333333333333336	0	0	4.0	6.333333333333333	11.0	2.5	11	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	10.526315789473685	0	15.789473684210526	5.2631578947368425	0	0	5.2631578947368425	0	0	10.526315789473685	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	10.526315789473685	0	0	10.526315789473685	5.2631578947368425	5.2631578947368425	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
381.conllu	1	23	23.0	3.5	0	21.73913043478261	0	13.043478260869565	4.3478260869565215	13.043478260869565	0	17.391304347826086	0	0	0	4.3478260869565215	13.043478260869565	0	0	13.043478260869565	0	0.4	0	0	100.0	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	0	100.0	3.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	4.0	7.666666666666667	7.0	2.3157894736842106	7	0	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	8.695652173913043	4.3478260869565215	17.391304347826086	4.3478260869565215	0	0	4.3478260869565215	0	0	13.043478260869565	0	0	0	0	0	0	0	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0	17.391304347826086	0	0	13.043478260869565	4.3478260869565215	4.3478260869565215	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
382.conllu	1	16	16.0	4.0	6.25	25.0	6.25	6.25	0	25.0	0	18.75	0	0	0	0	6.25	0	0	6.25	0	0.4	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	16.0	7.0	2.142857142857143	7	1.0	1	100.0	0	0	0	0	0	0	100.0	0.0	0	0	0	6.25	6.25	0	0	6.25	25.0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	6.25	0	6.25	0	0	6.25	0	0	6.25	6.25	0	100.0	0.0	0	0	0	0	0	0	0
383.conllu	1	13	13.0	4.583333333333333	7.6923076923076925	15.384615384615385	7.6923076923076925	7.6923076923076925	0	23.076923076923077	0	23.076923076923077	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	13.0	4.0	1.8181818181818181	4	1.0	1	100.0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	15.384615384615385	0	0	0	0	0	0	23.076923076923077	0	0	0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
384.conllu	1	14	14.0	4.461538461538462	21.428571428571427	14.285714285714286	7.142857142857143	7.142857142857143	0	7.142857142857143	0	21.428571428571427	14.285714285714286	0	0	0	7.142857142857143	0	0	0	0	0.5384615384615384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	14.0	4.0	1.8333333333333333	4	1.0	1	100.0	0	0	0	0	0	0	0.0	100.0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0	0
385.conllu	1	21	21.0	4.05	9.523809523809524	23.80952380952381	4.761904761904762	4.761904761904762	0	14.285714285714286	0	28.571428571428573	9.523809523809524	0	0	0	4.761904761904762	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	21.0	6.0	2.0526315789473686	6	2.0	2	50.0	0	50.0	0	0	0	0	100.0	0.0	0	0	0	0	4.761904761904762	0	0	0	23.80952380952381	0	0	0	0	4.761904761904762	0	14.285714285714286	0	0	0	0	0	4.761904761904762	0	0	0	0	19.047619047619047	4.761904761904762	0	9.523809523809524	0	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0	0
386.conllu	2	26	13.0	5.782608695652174	11.538461538461538	3.8461538461538463	15.384615384615385	7.6923076923076925	3.8461538461538463	7.6923076923076925	0	19.23076923076923	7.6923076923076925	0	3.8461538461538463	0	11.538461538461538	0	0	7.6923076923076925	0	0.6086956521739131	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	100.0	0	0	0	0	0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	1.5	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	8.666666666666666	7.0	2.380952380952381	7	0	0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	15.384615384615385	7.6923076923076925	0	3.8461538461538463	0	3.8461538461538463	3.8461538461538463	0	0	3.8461538461538463	3.8461538461538463	0	7.6923076923076925	0	0	3.8461538461538463	0	0	0	0	0	0	0	0	11.538461538461538	0	7.6923076923076925	0	7.6923076923076925	0	0	11.538461538461538	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
387.conllu	2	30	15.0	5.615384615384615	13.333333333333334	6.666666666666667	10.0	3.3333333333333335	0	13.333333333333334	0	23.333333333333332	6.666666666666667	0	0	0	13.333333333333334	3.3333333333333335	0	6.666666666666667	0	0.6153846153846154	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.5	100.0	3.0	0	0	0	100.0	0	0	0	3.0	10.0	9.5	2.5	11	1.0	2	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	3.3333333333333335	10.0	10.0	0	0	0	6.666666666666667	0	0	0	0	3.3333333333333335	0	13.333333333333334	0	0	0	0	0	0	0	0	0	3.3333333333333335	6.666666666666667	10.0	0	6.666666666666667	6.666666666666667	0	0	0	13.333333333333334	6.666666666666667	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0
388.conllu	1	19	19.0	5.705882352941177	0	5.2631578947368425	10.526315789473685	10.526315789473685	5.2631578947368425	15.789473684210526	0	10.526315789473685	0	0	5.2631578947368425	0	10.526315789473685	0	0	26.31578947368421	0	0.5294117647058824	0	0	100.0	0	0	0	0	0	0	60.0	0	40.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	5.0	100.0	1.8	0	60.0	0	40.0	0	0	0	4.0	3.8	9.0	2.3125	9	0	0	0	0	0	0	0	0	0	100.0	0.0	0	5.2631578947368425	10.526315789473685	10.526315789473685	0	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	0	0	0	0	0	0	0	0	0	10.526315789473685	0	0	0	5.2631578947368425	0	0	10.526315789473685	5.2631578947368425	0	25.0	75.0	66.66666666666667	33.333333333333336	1.5	50.0	50.0	0	0
389.conllu	1	17	17.0	5.666666666666667	0	5.882352941176471	0	0	5.882352941176471	17.647058823529413	0	17.647058823529413	0	0	11.764705882352942	0	11.764705882352942	0	0	29.41176470588235	0	0.5333333333333333	0	100.0	0	0	0	0	100.0	0	40.0	60.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	1.8	0	60.0	0	40.0	0	0	0	4.0	3.4	8.0	2.142857142857143	8	0	0	0	0	0	0	0	50.0	50.0	100.0	0.0	0	5.882352941176471	11.764705882352942	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	0	0	11.764705882352942	0	5.882352941176471	0	0	0	0	0	0	0	0	0	11.764705882352942	0	0	11.764705882352942	5.882352941176471	0	0	11.764705882352942	5.882352941176471	0	25.0	75.0	66.66666666666667	33.333333333333336	1.5	50.0	50.0	0	0
390.conllu	1	34	34.0	4.78125	8.823529411764707	20.58823529411765	2.9411764705882355	5.882352941176471	0	20.58823529411765	0	26.470588235294116	0	0	0	2.9411764705882355	5.882352941176471	0	0	5.882352941176471	0	0.5	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	11.333333333333334	15.0	2.5806451612903225	15	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0	0.0	100.0	100.0	0.0	2.9411764705882355	0	2.9411764705882355	2.9411764705882355	8.823529411764707	0	2.9411764705882355	0	17.647058823529413	0	0	0	0	2.9411764705882355	0	20.58823529411765	0	0	0	0	0	0	0	0	0	2.9411764705882355	11.764705882352942	2.9411764705882355	0	0	8.823529411764707	2.9411764705882355	0	0	5.882352941176471	2.9411764705882355	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
391.conllu	1	33	33.0	4.75	9.090909090909092	21.21212121212121	3.0303030303030303	6.0606060606060606	0	21.21212121212121	0	27.272727272727273	0	0	0	3.0303030303030303	3.0303030303030303	0	0	6.0606060606060606	0	0.5	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	11.0	14.0	2.5161290322580645	14	2.0	2	0	100.0	0	0	0	0.0	100.0	100.0	0.0	3.0303030303030303	0	3.0303030303030303	3.0303030303030303	9.090909090909092	0	3.0303030303030303	0	18.181818181818183	0	0	0	0	3.0303030303030303	0	21.21212121212121	0	0	0	0	0	0	0	0	0	3.0303030303030303	12.121212121212121	3.0303030303030303	0	0	9.090909090909092	3.0303030303030303	0	0	3.0303030303030303	3.0303030303030303	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
392.conllu	1	30	30.0	4.391304347826087	0	13.333333333333334	0	6.666666666666667	3.3333333333333335	13.333333333333334	0	26.666666666666668	0	0	3.3333333333333335	3.3333333333333335	23.333333333333332	0	0	6.666666666666667	0	0.4782608695652174	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	100.0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	2.0	100.0	5.0	0	0	0	0	50.0	0	50.0	4.0	15.0	12.0	3.227272727272727	12	2.0	1	0	100.0	0	0	0	0	0	100.0	0.0	0	3.3333333333333335	0	0	0	0	3.3333333333333335	3.3333333333333335	13.333333333333334	3.3333333333333335	0	0	16.666666666666668	0	0	13.333333333333334	0	0	0	0	0	0	0	0	0	0	6.666666666666667	0	3.3333333333333335	0	0	6.666666666666667	0	0	23.333333333333332	3.3333333333333335	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
